class,contributors_enabled,default_profile,default_profile_image,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,listed_count,notifications,profile_background_tile,profile_use_background_image,statuses_count,utc_offset,verified,created_at_encoded,created_at_user_encoded,display_url_encoded,expanded_url_encoded,lang_encoded,profile_background_color_encoded,profile_background_image_url_encoded,profile_background_image_url_https_encoded,profile_banner_url_encoded,profile_image_url_encoded,profile_image_url_https_encoded,profile_link_color_encoded,profile_sidebar_border_color_encoded,profile_sidebar_fill_color_encoded,profile_text_color_encoded,time_zone_encoded,translator_type_encoded,url_encoded,url_urls_url_encoded,user_description_encoded,user_location_encoded,user_name_encoded,user_screen_name_encoded
1,0,1,0,483,0,38,0,107,0,1,0,0,0,0,0,1,96,0,0,5316,5369,8,8,2,3,1,1,5127,5354,5354,3,3,3,2,1,1,8,8,5331,477,5181,5369
1,0,1,0,219,0,15,0,118,0,0,0,0,0,0,0,1,55,0,0,5317,5370,8,8,2,3,1,1,5128,5355,5355,3,3,3,2,1,1,8,8,5332,6,5182,5370
1,0,1,0,292,0,26,0,0,1,0,0,0,0,0,0,1,50,0,0,5318,5371,8,8,19,3,1,1,5129,5356,5356,3,3,3,2,1,1,8,8,5333,6,5183,5371
1,0,1,0,206,0,13,0,108,0,1,0,0,0,0,0,1,49,0,0,5319,5372,8,8,2,3,1,1,5130,5357,5357,3,3,3,2,1,1,8,8,5334,6,5184,5372
1,0,1,0,242,0,22,0,0,0,0,0,0,0,0,0,1,44,0,0,5320,5373,8,8,2,3,1,1,5131,5358,5358,3,3,3,2,1,1,8,8,5335,6,5185,5373
1,0,1,0,441,0,36,0,0,0,0,0,0,0,0,0,1,84,0,0,5321,5374,8,8,3,3,1,1,5132,5359,5359,3,3,3,2,27,1,8,8,5336,6,5186,5374
1,0,1,0,130,0,7,0,0,0,0,0,0,0,0,0,1,56,0,0,5322,5375,637,650,2,3,1,1,5133,5360,5360,3,3,3,2,1,1,656,656,5337,184,5187,5375
1,0,0,0,766,0,76,0,522,0,0,0,0,0,0,0,1,113,3600,0,5323,5376,8,8,5,12,6,6,5134,5361,5361,132,8,8,5,25,1,8,8,5338,6,5188,5376
1,0,1,0,128,0,9,0,0,0,0,0,0,0,0,0,1,32,0,0,5324,5377,638,651,2,3,1,1,5135,5362,5362,3,3,3,2,1,1,657,657,5339,923,5189,5377
1,0,1,0,736,0,118,0,804,0,0,0,0,1,0,0,1,114,0,0,5325,5378,8,8,23,3,1,1,5136,5363,5363,3,3,3,2,1,1,8,8,5340,6,5190,5378
1,0,1,0,71,0,4,0,0,0,0,0,0,0,0,0,1,14,0,0,5326,5379,8,8,16,3,1,1,5137,5364,5364,3,3,3,2,1,1,8,8,5341,6,5191,5379
1,0,1,0,294,0,18,0,0,0,0,0,0,0,0,0,1,65,0,0,5327,5380,8,8,6,3,1,1,5138,5365,5365,3,3,3,2,1,1,8,8,5342,6,5192,5380
1,0,1,0,264,0,15,0,73,1,0,0,0,0,0,0,1,10,0,0,5328,5381,8,8,10,3,1,1,5139,5366,5366,3,3,3,2,1,1,8,8,5343,6,5193,5381
1,0,1,0,266,0,5,0,0,0,0,0,0,0,0,0,1,44,0,0,5329,5382,8,8,7,3,1,1,5140,5367,5367,3,3,3,2,1,1,8,8,5344,6,5194,5382
1,0,1,0,650,0,38,0,289,0,0,0,0,0,0,0,1,104,0,0,5330,5383,8,8,28,3,1,1,5141,5368,5368,3,3,3,2,1,1,8,8,5345,6,5195,5383
1,0,1,0,236,0,5,0,0,0,0,0,0,0,0,0,1,38,0,0,5331,5384,8,8,22,3,1,1,5142,5369,5369,3,3,3,2,1,1,8,8,5346,6,5196,5384
1,0,1,0,60,0,8,0,0,0,0,0,0,0,0,0,1,10,0,0,5332,5385,8,8,2,3,1,1,5143,5370,5370,3,3,3,2,1,1,8,8,5347,6,5197,5385
1,0,1,0,131,0,2,0,0,0,1,0,0,0,0,0,1,29,0,0,5333,5386,8,8,11,4,3,3,5144,5371,5371,3,3,3,2,1,1,8,8,5348,333,5198,5386
1,0,1,0,174,0,10,0,0,0,0,0,0,0,0,0,1,25,0,0,5334,5387,8,8,7,3,1,1,5145,5372,5372,3,3,3,2,1,1,8,8,5349,6,5199,5387
1,0,1,0,808,0,168,0,0,1,0,0,0,0,0,0,1,450,0,0,5335,5388,8,8,2,3,1,1,5146,5373,5373,3,3,3,2,1,1,8,8,5350,6,5200,5388
1,0,1,0,163,0,25,0,172,0,0,0,0,0,0,0,1,28,0,0,5336,5389,8,8,2,3,1,1,5147,5374,5374,3,3,3,2,1,1,8,8,5351,6,5201,5389
1,0,1,0,287,0,18,0,0,0,0,0,0,0,0,0,1,45,0,0,5337,5390,8,8,18,3,1,1,5148,5375,5375,3,3,3,2,1,1,8,8,5352,6,5202,5390
1,0,1,0,639,0,56,0,673,0,0,0,0,0,0,0,1,137,0,0,5338,5391,8,8,12,3,1,1,5149,5376,5376,3,3,3,2,1,1,8,8,5353,6,5203,5391
1,0,1,0,94,0,1,0,0,0,1,0,0,0,0,0,1,15,0,0,5339,5392,8,8,11,3,1,1,5150,5377,5377,3,3,3,2,1,1,8,8,5354,924,5204,5392
1,0,1,0,281,0,14,0,77,0,0,0,0,0,0,0,1,60,0,0,5340,5393,8,8,16,3,1,1,5151,5378,5378,3,3,3,2,1,1,8,8,5355,6,5205,5393
1,0,1,0,600,0,38,0,160,0,0,0,0,0,0,0,1,104,0,0,5341,5394,8,8,2,3,1,1,5152,5379,5379,3,3,3,2,1,1,8,8,5356,6,1945,5394
1,0,1,0,1161,0,101,0,0,0,0,0,0,0,0,0,1,197,0,0,5342,5395,8,8,2,3,1,1,5153,5380,5380,3,3,3,2,1,1,8,8,5357,6,5206,5395
1,0,1,0,111,0,23,0,101,0,0,0,0,0,0,0,1,17,0,0,5343,5396,8,8,18,3,1,1,5154,5381,5381,3,3,3,2,1,1,8,8,5358,6,5207,5396
1,0,1,0,332,0,34,0,0,0,0,0,0,0,0,0,1,50,0,0,5344,5397,8,8,7,3,1,1,5155,5382,5382,3,3,3,2,1,1,8,8,5359,6,5208,5397
1,0,1,0,348,0,22,0,0,0,0,0,0,0,0,0,1,23,0,0,5345,5398,8,8,10,3,1,1,5156,5383,5383,3,3,3,2,1,1,8,8,5360,6,5209,5398
1,0,1,0,302,0,18,0,0,0,0,0,0,0,0,0,1,19,0,0,5346,5399,8,8,10,3,1,1,5157,5384,5384,3,3,3,2,1,1,8,8,5361,6,3793,5399
1,0,1,0,127,0,10,0,52,0,0,0,0,0,0,0,1,15,0,0,5347,5400,8,8,10,3,1,1,5158,5385,5385,3,3,3,2,1,1,8,8,5362,925,5210,5400
1,0,1,0,107,0,12,0,21,0,0,0,0,0,0,0,1,16,0,0,5348,5401,8,8,14,3,1,1,5159,5386,5386,3,3,3,2,1,1,8,8,5363,6,5211,5401
1,0,1,0,72,0,7,0,66,0,0,0,0,0,0,0,1,21,-18000,0,5349,5402,8,8,2,3,1,1,5160,5387,5387,3,3,3,2,13,1,8,8,5364,6,5212,5402
1,0,1,0,129,0,12,0,0,0,0,0,0,0,0,0,1,26,0,0,5350,5403,8,8,11,3,1,1,5161,5388,5388,3,3,3,2,1,1,8,8,5365,6,5213,5403
1,0,1,0,84,0,17,0,118,0,0,0,0,0,0,0,1,16,0,0,5351,5404,8,8,5,3,1,1,5162,5389,5389,3,3,3,2,1,1,8,8,5366,6,5214,5404
1,0,1,0,144,0,3,0,0,0,0,0,0,0,0,0,1,19,0,0,5352,5405,8,8,18,3,1,1,5163,5390,5390,3,3,3,2,1,1,8,8,5367,6,5215,5405
1,0,1,0,1351,0,146,0,0,0,0,0,0,0,0,0,1,217,0,0,5353,5406,8,8,15,3,1,1,5164,5391,5391,3,3,3,2,1,1,8,8,5368,6,5216,5406
1,0,1,0,145,0,8,0,28,0,0,0,0,0,0,0,1,34,0,0,5354,5407,8,8,21,3,1,1,5165,5392,5392,3,3,3,2,1,1,8,8,5369,6,5217,5407
1,0,1,0,321,0,40,0,0,0,0,0,0,0,0,0,1,72,0,0,5355,5408,8,8,2,3,1,1,5166,5393,5393,3,3,3,2,1,1,8,8,5370,6,5218,5408
1,0,1,0,76,0,7,0,0,0,0,0,0,0,0,0,1,20,0,0,5356,5409,8,8,2,3,1,1,5167,5394,5394,3,3,3,2,1,1,8,8,5371,6,5219,5409
1,0,1,0,354,0,24,0,0,0,0,0,0,0,0,0,1,67,0,0,5357,5410,639,652,2,3,1,1,5168,5395,5395,3,3,3,2,1,1,658,658,5372,926,5220,5410
1,0,1,0,134,0,7,0,9,0,0,0,0,0,0,0,1,18,0,0,5358,5411,8,8,9,3,1,1,5169,5396,5396,3,3,3,2,1,1,8,8,5373,6,5221,5411
1,0,1,0,142,0,38,0,156,0,0,0,0,0,0,0,1,25,0,0,5359,5412,640,653,7,3,1,1,5170,5397,5397,3,3,3,2,1,1,659,659,5374,6,5222,5412
1,0,1,0,675,0,53,0,589,0,0,0,0,0,0,0,1,116,0,0,5360,5413,8,8,7,3,1,1,5171,5398,5398,3,3,3,2,1,1,8,8,5375,6,5223,5413
1,0,1,0,81,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,5361,5414,8,8,19,3,1,1,5172,5399,5399,3,3,3,2,1,1,8,8,5376,6,5224,5414
1,0,1,0,427,0,22,0,0,0,0,0,0,1,0,0,1,57,0,0,5362,5415,8,8,2,3,1,1,5173,5400,5400,3,3,3,2,1,1,8,8,5377,6,5225,5415
1,0,1,0,97,0,3,0,0,0,0,0,0,0,0,0,1,12,0,0,5363,5416,8,8,5,3,1,1,5174,5401,5401,3,3,3,2,1,1,8,8,5378,6,5226,5416
1,0,0,0,571,0,71,0,0,0,0,0,0,0,0,1,1,107,0,0,5364,5417,8,8,3,33,256,256,5175,5402,5402,165,15,19,15,1,1,8,8,5379,6,3324,5417
1,0,1,0,916,0,88,0,0,0,0,0,0,0,0,0,1,203,0,0,5365,5418,8,8,3,3,1,1,5176,5403,5403,3,3,3,2,1,1,8,8,5380,927,5227,5418
1,0,1,0,31,0,4,0,0,0,0,0,0,0,0,0,1,9,0,0,5366,5419,8,8,30,4,3,3,5177,5404,5404,3,3,3,2,1,1,8,8,5381,6,5228,5419
1,0,1,0,103,0,10,0,128,0,0,0,0,0,0,0,1,22,0,0,5367,5420,8,8,16,3,1,1,5178,5405,5405,3,3,3,2,1,1,8,8,5382,6,5229,5420
1,0,1,0,144,0,12,0,0,0,1,0,0,0,0,0,1,26,0,0,5368,5421,8,8,2,4,3,3,5179,5406,5406,3,3,3,2,1,1,8,8,5383,928,5230,5421
1,0,0,0,149,0,14,0,0,0,0,0,0,0,0,0,1,26,-18000,0,5369,5422,8,8,8,12,6,6,5180,5407,5407,132,8,8,5,22,1,8,8,5384,6,5231,5422
1,0,1,0,659,0,38,0,0,0,0,0,0,0,0,0,1,103,0,0,5370,5423,8,8,18,3,1,1,5181,5408,5408,3,3,3,2,1,1,8,8,5385,6,2785,5423
1,0,1,0,467,0,51,0,0,0,0,0,0,0,0,0,1,89,0,0,5371,5424,8,8,13,4,3,3,5182,5409,5409,3,3,3,2,1,1,8,8,5386,6,5232,5424
1,0,1,0,206,0,10,0,0,0,0,0,0,0,0,0,1,8,0,0,5372,5425,8,8,14,3,1,1,5183,5410,5410,3,3,3,2,1,1,8,8,5387,6,5233,5425
1,0,1,0,775,0,65,0,0,0,0,0,0,0,0,0,1,156,0,0,5373,5426,8,8,2,3,1,1,5184,5411,5411,3,3,3,2,1,1,8,8,5388,929,5184,5426
1,0,0,0,152,0,13,0,23,0,0,0,0,0,0,1,1,38,0,0,5374,5427,8,8,2,2,2,2,5185,5412,5412,279,1,1,1,1,1,8,8,5389,6,5234,5427
1,0,0,0,468,0,75,0,209,0,0,0,0,0,0,0,1,68,0,0,5375,5428,8,8,7,1,257,257,5186,5413,5413,1,1,3,2,1,1,8,8,5390,6,5235,5428
1,0,1,0,140,0,8,0,0,0,0,0,0,0,0,0,1,19,0,0,5376,5429,8,8,5,3,1,1,5187,5414,5414,3,3,3,2,1,1,8,8,5391,930,5236,5429
1,0,1,0,151,0,23,0,0,0,0,0,0,0,0,0,1,29,0,0,5377,5430,8,8,2,3,1,1,5188,5415,5415,3,3,3,2,1,1,8,8,5392,6,5237,5430
1,0,1,0,192,0,12,0,0,0,0,0,0,0,0,0,1,37,0,0,5378,5431,8,8,2,3,1,1,5189,5416,5416,3,3,3,2,1,1,8,8,5393,6,5238,5431
1,0,1,0,636,0,102,0,0,0,0,0,0,0,0,0,1,97,0,0,5379,5432,8,8,2,3,1,1,5190,5417,5417,3,3,3,2,1,1,8,8,5394,931,3984,5432
1,0,1,0,122,0,21,0,0,0,0,0,0,0,0,0,1,34,0,0,5380,5433,8,8,2,4,3,3,5191,5418,5418,3,3,3,2,1,1,8,8,5395,6,5239,5433
1,0,1,0,247,0,13,0,0,0,1,0,0,0,0,0,1,45,0,0,5381,5434,8,8,13,3,1,1,5192,5419,5419,3,3,3,2,1,1,8,8,5396,932,5240,5434
1,0,1,0,224,0,2,0,3,0,0,0,0,0,0,0,1,10,0,0,5382,5435,8,8,10,3,1,1,5193,5420,5420,3,3,3,2,1,1,8,8,5397,6,5241,5435
1,0,1,0,255,0,31,0,115,0,0,0,0,0,0,0,1,48,0,0,5383,5436,8,8,18,3,1,1,5194,5421,5421,3,3,3,2,1,1,8,8,5398,6,5242,5436
1,0,1,0,109,0,5,0,0,0,0,0,0,0,0,0,1,23,0,0,5384,5437,8,8,4,3,1,1,5195,5422,5422,3,3,3,2,1,1,8,8,5399,6,5243,5437
1,0,1,0,178,0,17,0,0,0,0,0,0,0,0,0,1,39,0,0,5385,5438,8,8,2,3,1,1,5196,5423,5423,3,3,3,2,1,1,8,8,5400,6,5244,5438
1,0,1,0,265,0,10,0,80,0,0,0,0,0,0,0,1,11,0,0,5386,5439,8,8,10,3,1,1,5197,5424,5424,3,3,3,2,1,1,8,8,5401,6,5245,5439
1,0,1,0,113,0,3,0,0,0,1,0,0,1,0,0,1,22,0,0,5387,5440,8,8,2,4,3,3,5198,5425,5425,3,3,3,2,1,1,8,8,5402,33,5083,5440
1,0,1,0,168,0,28,0,174,0,1,0,0,0,0,0,1,26,0,0,5388,5441,8,8,11,4,3,3,5199,5426,5426,3,3,3,2,1,1,8,8,5403,6,4267,5441
1,0,1,0,86,0,3,0,0,0,0,0,0,0,0,0,1,19,0,0,5389,5442,8,8,13,3,1,1,5200,5427,5427,3,3,3,2,1,1,8,8,5404,6,5246,5442
1,0,1,0,303,0,29,0,0,0,0,0,0,0,0,0,1,52,0,0,5390,5443,8,8,2,3,1,1,5201,5428,5428,3,3,3,2,1,1,8,8,5405,6,5247,5443
1,0,1,0,146,0,23,0,0,0,0,0,0,0,0,0,1,48,0,0,5378,5444,8,8,20,3,1,1,5202,5429,5429,3,3,3,2,1,1,8,8,5406,6,5248,5444
1,0,1,0,118,0,3,0,0,0,0,0,0,0,0,0,1,52,0,0,5391,5445,8,8,5,3,1,1,5203,5430,5430,3,3,3,2,1,1,8,8,5407,6,5249,5445
1,0,0,0,169,0,215,0,0,1,0,0,0,0,0,1,1,3168,25200,0,5392,5446,8,8,15,114,258,258,5204,5431,5431,280,4,7,4,21,1,8,8,5408,6,5250,5446
1,0,1,0,243,0,4,0,0,0,0,0,0,0,0,0,1,49,0,0,5393,5447,8,8,2,3,1,1,5205,5432,5432,3,3,3,2,1,1,8,8,5409,6,2917,5447
1,0,1,0,280,0,17,0,0,0,0,0,0,0,0,0,1,54,0,0,5394,5448,8,8,2,3,1,1,5206,5433,5433,3,3,3,2,1,1,8,8,5410,6,5251,5448
1,0,1,0,40,0,2,0,0,0,0,0,0,0,0,0,1,15,0,0,5395,5449,8,8,2,3,1,1,5207,5434,5434,3,3,3,2,1,1,8,8,5411,6,5252,5449
1,0,1,0,64,0,123,0,370,1,0,0,0,2,0,0,1,649,0,0,5396,5450,641,654,2,3,1,1,5208,5435,5435,3,3,3,2,1,1,660,660,5412,933,5253,5450
1,0,1,0,187,0,9,0,0,0,0,0,0,0,0,0,1,43,0,0,5397,5451,8,8,4,3,1,1,5209,5436,5436,3,3,3,2,1,1,8,8,5413,934,1578,5451
1,0,1,0,179,0,31,0,0,0,0,0,0,0,0,0,1,44,0,0,5398,5452,8,8,19,4,3,3,5210,5437,5437,3,3,3,2,1,1,8,8,5414,6,5254,5452
1,0,1,0,143,0,8,0,8,1,0,0,0,0,0,0,1,32,0,0,5399,5453,8,8,2,3,1,1,5211,5438,5438,3,3,3,2,1,1,8,8,5415,935,5255,5453
1,0,1,0,120,0,15,0,0,0,0,0,0,0,0,0,1,21,0,0,5400,5454,8,8,21,3,1,1,5212,5439,5439,3,3,3,2,1,1,8,8,5416,6,5256,5454
1,0,1,0,65,0,2,0,0,0,0,0,0,0,0,0,1,19,28800,0,5401,5455,8,8,2,3,1,1,5213,5440,5440,3,3,3,2,5,1,8,8,5417,6,5257,5455
1,0,1,0,640,0,53,0,0,0,0,0,0,0,0,0,1,112,0,0,5402,5456,8,8,2,3,1,1,5214,5441,5441,3,3,3,2,1,1,8,8,5418,6,5258,5456
1,0,1,0,85,0,2,0,0,0,0,0,0,0,0,0,1,20,0,0,5403,5457,8,8,2,4,3,3,5215,5442,5442,3,3,3,2,1,1,8,8,5419,6,5259,5457
1,0,1,0,93,0,6,0,0,0,0,0,0,0,0,0,1,17,0,0,5404,5458,8,8,2,3,1,1,5216,5443,5443,3,3,3,2,1,1,8,8,5420,6,5260,5458
1,0,1,0,122,0,21,0,0,0,0,0,0,0,0,0,1,28,0,0,5405,5459,642,655,19,4,3,3,5217,5444,5444,3,3,3,2,1,1,661,661,5421,6,5261,5459
1,0,0,0,466,0,48,0,0,0,0,0,0,0,0,0,1,264,0,0,5406,5460,643,656,2,3,1,1,5218,5445,5445,281,3,3,2,1,1,662,662,5422,936,5262,5460
1,0,1,0,92,0,6,0,0,0,0,0,0,0,0,0,1,23,0,0,5407,5461,8,8,20,3,1,1,5219,5446,5446,3,3,3,2,1,1,8,8,5423,6,5263,5461
1,0,1,0,682,0,98,0,390,0,0,0,0,0,0,0,1,133,0,0,5408,5462,8,8,2,3,1,1,5220,5447,5447,3,3,3,2,1,1,8,8,5424,6,5264,5462
1,0,1,0,316,0,25,0,0,0,0,0,0,0,0,0,1,54,0,0,5409,5463,8,8,2,3,1,1,5221,5448,5448,3,3,3,2,1,1,8,8,5425,6,5265,5463
1,0,0,0,272,0,34,0,284,0,0,0,0,0,0,1,1,40,0,0,5410,5464,644,657,3,3,259,259,5222,5449,5449,38,3,3,2,1,1,663,663,5426,381,5266,5464
1,0,1,0,62,0,4,0,0,0,0,0,0,0,0,0,1,8,0,0,5411,5465,8,8,2,3,1,1,5223,5450,5450,3,3,3,2,1,1,8,8,5427,6,5267,5465
1,0,1,0,103,0,5,0,2,0,0,0,0,0,0,0,1,8,0,0,5412,5466,8,8,10,3,1,1,5224,5451,5451,3,3,3,2,1,1,8,8,5428,6,5268,5466
1,0,1,0,185,0,9,0,1,0,0,0,0,0,0,0,1,36,0,0,5413,5467,8,8,2,3,1,1,5225,5452,5452,3,3,3,2,1,1,8,8,5429,6,5269,5467
1,0,1,0,215,0,9,0,0,1,0,0,0,0,0,0,1,31,0,0,5414,5468,8,8,2,3,1,1,5226,5453,5453,3,3,3,2,1,1,8,8,5430,6,5270,5468
1,0,1,0,198,0,6,0,0,0,0,0,0,0,0,0,1,8,0,0,5415,5469,8,8,10,3,1,1,5227,5454,5454,3,3,3,2,1,1,8,8,5431,6,5271,5469
1,0,1,0,136,0,10,0,0,1,0,0,0,0,0,0,1,24,-3600,0,5416,5470,8,8,2,3,1,1,5228,5455,5455,3,3,3,2,78,1,8,8,5432,6,5272,5470
1,0,1,0,153,0,7,0,0,0,0,0,0,0,0,0,1,90,0,0,5417,5471,8,8,5,3,1,1,5229,5456,5456,3,3,3,2,1,1,8,8,5433,6,5273,5471
1,0,1,0,558,0,59,0,0,0,0,0,0,0,0,0,1,100,0,0,5418,5472,8,8,2,3,1,1,5230,5457,5457,3,3,3,2,1,1,8,8,5434,6,5274,5472
1,0,1,0,136,0,8,0,0,0,0,0,0,0,0,0,1,30,0,0,5419,5473,8,8,5,3,1,1,5231,5458,5458,3,3,3,2,1,1,8,8,5435,6,5275,5473
1,0,1,0,60,0,4,0,0,0,0,0,0,0,0,0,1,14,0,0,5420,5474,8,8,2,3,1,1,5232,5459,5459,3,3,3,2,1,1,8,8,5436,6,5276,5474
1,0,1,0,168,0,9,0,0,0,0,0,0,0,0,0,1,36,0,0,5421,5475,8,8,2,3,1,1,5233,5460,5460,3,3,3,2,1,1,8,8,5437,6,5277,5475
1,0,1,0,149,0,18,0,0,0,0,0,0,0,0,0,1,42,-18000,0,5422,5476,8,8,13,3,1,1,5234,5461,5461,3,3,3,2,79,1,8,8,5438,6,5278,5476
1,0,1,0,140,0,4,0,24,0,0,0,0,0,0,0,1,17,0,0,5423,5477,8,8,5,3,1,1,5235,5462,5462,3,3,3,2,1,1,8,8,5439,6,5279,5477
1,0,1,0,60,0,6,0,0,0,0,0,0,0,0,0,1,14,0,0,5424,5478,8,8,2,3,1,1,5236,5463,5463,3,3,3,2,1,1,8,8,5440,6,5280,5478
1,0,1,0,211,0,14,0,0,0,0,0,0,0,0,0,1,28,0,0,5425,5479,8,8,3,3,1,1,5237,5464,5464,3,3,3,2,1,1,8,8,5441,6,5281,5479
1,0,1,0,442,0,43,0,0,0,0,0,0,0,0,0,1,94,0,0,5426,5480,8,8,17,3,1,1,5238,5465,5465,3,3,3,2,1,1,8,8,5442,6,5282,5480
1,0,1,0,215,0,12,0,0,0,0,0,0,0,0,0,1,31,0,0,5427,5481,8,8,2,3,1,1,5239,5466,5466,3,3,3,2,1,1,8,8,5443,6,5283,5481
1,0,1,0,349,0,17,0,117,0,0,0,0,0,0,0,1,56,0,0,5428,5482,8,8,13,3,1,1,5240,5467,5467,3,3,3,2,1,1,8,8,5444,6,5284,5482
1,0,1,0,135,0,3,0,100,0,1,0,0,0,0,0,1,18,0,0,5429,5483,8,8,16,3,1,1,5241,5468,5468,3,3,3,2,1,1,8,8,5445,6,5285,5483
1,0,1,0,421,0,33,0,68,0,0,0,0,0,0,0,1,83,0,0,5430,5484,8,8,2,3,1,1,5242,5469,5469,3,3,3,2,1,1,8,8,5446,6,5286,5484
1,0,1,0,364,0,51,0,243,1,0,0,0,0,0,0,1,189,0,0,5431,5485,8,8,2,3,1,1,5243,5470,5470,3,3,3,2,1,1,8,8,5447,6,5287,5485
1,0,1,0,247,0,6,0,0,0,0,0,0,0,0,0,1,17,0,0,5432,5486,8,8,5,3,1,1,5244,5471,5471,3,3,3,2,1,1,8,8,5448,6,5288,5486
1,0,0,0,55,0,15,0,0,1,0,0,0,0,0,1,1,28,10800,0,5433,5487,8,8,23,18,8,8,5245,5472,5472,1,7,7,4,29,1,8,8,5449,937,3183,5487
1,0,1,0,68,0,6,0,0,0,0,0,0,0,0,0,1,19,0,0,5434,5488,8,8,2,3,1,1,5246,5473,5473,3,3,3,2,1,1,8,8,5450,938,5289,5488
1,0,1,0,57,0,22,0,0,0,0,0,0,0,0,0,1,43,0,0,5435,5489,8,8,2,3,1,1,5247,5474,5474,3,3,3,2,1,1,8,8,22,6,5290,5489
1,0,1,0,134,0,12,0,0,0,0,0,0,0,0,0,1,23,0,0,5436,5490,645,658,2,3,1,1,5248,5475,5475,3,3,3,2,1,1,664,664,5451,6,5291,5490
1,0,1,0,83,0,13,0,0,0,1,0,0,0,0,0,1,27,0,0,5437,5491,646,659,11,4,3,3,5249,5476,5476,3,3,3,2,1,1,665,665,5452,404,5292,5491
1,0,1,0,135,0,20,0,0,0,0,0,0,0,0,0,1,24,0,0,5438,5492,8,8,19,3,1,1,5250,5477,5477,3,3,3,2,1,1,8,8,5453,6,5293,5492
1,0,0,0,196,0,15,0,0,0,0,0,0,0,0,1,1,22,-7200,0,5439,5493,8,8,3,3,1,1,5251,5478,5478,38,4,3,2,47,1,8,8,5454,6,5294,5493
1,0,1,0,269,0,33,0,0,0,0,0,0,0,0,0,1,44,0,0,5440,5494,8,8,21,3,1,1,5252,5479,5479,3,3,3,2,1,1,8,8,5455,6,5295,5494
1,0,1,0,1172,0,130,0,0,0,0,0,0,0,0,0,1,188,0,0,5441,5495,8,8,18,3,1,1,5253,5480,5480,3,3,3,2,1,1,8,8,5456,6,5296,5495
1,0,1,0,387,0,34,0,0,0,0,0,0,0,0,0,1,66,0,0,5442,5496,8,8,21,3,1,1,5254,5481,5481,3,3,3,2,1,1,8,8,5457,6,5297,5496
1,0,1,0,468,0,32,0,216,0,0,0,0,1,0,0,1,83,0,0,5443,5497,8,8,13,3,1,1,5255,5482,5482,3,3,3,2,1,1,8,8,5458,6,5298,5497
1,0,1,0,597,0,66,0,0,0,1,0,0,0,0,0,1,32,0,0,5444,5498,8,8,10,4,3,3,5256,5483,5483,3,3,3,2,1,1,8,8,5459,6,5299,5498
1,0,1,0,138,0,11,0,0,0,0,0,0,0,0,0,1,35,-25200,0,5445,5499,647,660,2,3,1,1,5257,5484,5484,3,3,3,2,11,1,666,666,5460,6,1044,5499
1,0,1,0,134,0,7,0,0,0,0,0,0,0,0,0,1,15,0,0,5446,5500,8,8,10,3,1,1,5258,5485,5485,3,3,3,2,1,1,8,8,5461,6,5300,5500
1,0,1,0,154,0,6,0,0,0,0,0,0,0,0,0,1,28,0,0,5447,5501,8,8,2,3,1,1,5259,5486,5486,3,3,3,2,1,1,8,8,5462,6,5301,5501
1,0,1,0,269,0,81,0,282,0,0,0,0,0,0,0,1,47,0,0,5448,5502,8,8,2,3,1,1,5260,5487,5487,3,3,3,2,1,1,8,8,5463,939,3835,5502
1,0,1,0,1679,0,229,0,0,0,0,0,0,0,0,0,1,6134,0,0,5449,5503,8,8,2,3,1,1,5261,5488,5488,3,3,3,2,1,1,8,8,5464,6,5302,5503
1,0,1,0,192,0,11,0,0,0,0,0,0,0,0,0,1,26,0,0,5450,5504,8,8,9,3,1,1,5262,5489,5489,3,3,3,2,1,1,8,8,5465,6,5303,5504
1,0,1,0,26,0,3,0,0,0,0,0,0,0,0,0,1,8,0,0,5451,5505,8,8,19,3,1,1,5263,5490,5490,3,3,3,2,1,1,8,8,5466,6,5304,5505
1,0,1,0,407,0,28,0,0,0,0,0,0,1,0,0,1,74,0,0,1974,5506,8,8,7,3,1,1,5264,5491,5491,3,3,3,2,1,1,8,8,5467,6,5305,5506
1,0,1,0,173,0,13,0,176,0,0,0,0,0,0,0,1,30,0,0,5452,5507,8,8,2,3,1,1,5265,5492,5492,3,3,3,2,1,1,8,8,5468,477,5306,5507
1,0,1,0,752,0,5,0,0,0,0,0,0,0,0,0,1,21,0,0,5453,5508,8,8,5,3,1,1,5266,5493,5493,3,3,3,2,1,1,8,8,5469,6,5307,5508
1,0,1,0,127,0,14,0,0,0,0,0,0,0,0,0,1,25,3600,0,5454,5509,8,8,2,3,1,1,5267,5494,5494,3,3,3,2,4,1,8,8,5470,6,5308,5509
1,0,1,0,170,0,29,0,0,0,0,0,0,0,0,0,1,50,0,0,5455,5510,8,8,2,3,1,1,5268,5495,5495,3,3,3,2,1,1,8,8,5471,6,5309,5510
1,0,1,0,510,0,51,0,0,0,0,0,0,0,0,0,1,92,0,0,5456,5511,8,8,2,3,1,1,5269,5496,5496,3,3,3,2,1,1,8,8,5472,6,1659,5511
1,0,1,0,169,0,15,0,0,0,0,0,0,0,0,0,1,29,0,0,5457,5512,8,8,13,3,1,1,5270,5497,5497,3,3,3,2,1,1,8,8,5473,6,2367,5512
