verified,geo_enabled,profile_use_background_image,default_profile,followers_count,friends_count,listed_count,favourites_count,statuses_count,probe_timestamp_encoded,user_name_encoded,user_screen_name_encoded,user_description_encoded,user_created_at_encoded,url_encoded,lang_encoded,protected_encoded,class
0,1,1,0,580,563,22,19224,21197,5808,5944,6095,5616,6095,2821,1,1,0
1,1,1,1,556436,174,4023,2787,3852,3804,5945,6096,5617,6096,2822,1,1,0
0,0,1,1,16,323,0,2407,199,5809,5946,6097,5618,6097,1,1,1,0
0,1,1,0,147,139,2,1057,7422,5810,5947,6098,5619,6098,1,1,1,0
0,0,1,1,433,252,1,56123,6556,5811,5948,6099,5620,6099,1,1,1,0
0,0,1,1,6,126,0,438,195,3813,5949,6100,5,6100,1,1,1,0
0,1,1,1,4024,1565,71,10911,9966,5812,5950,6101,5621,6101,2823,6,1,0
0,1,1,0,248,591,34,187,1209,5813,5951,6102,5622,6102,2824,1,1,0
0,1,1,1,304,305,7,14851,4495,5814,5952,6103,5623,6103,1,1,1,0
0,1,1,0,68,132,26,729,4250,5815,5953,6104,5624,6104,1,1,1,0
0,0,1,1,74,94,0,3582,292,5816,5954,6105,5625,6105,1,1,1,0
0,1,0,0,174,261,4,3345,2840,5817,3368,6106,5626,6106,2825,1,1,0
0,0,1,0,911,2018,8,38154,32016,5818,5955,6107,5627,6107,1,1,1,0
0,1,0,0,2036,826,86,11909,3845,5819,5956,6108,5628,6108,2826,1,1,0
1,1,0,0,8396,1265,63,21537,23039,5820,5957,6109,5629,6109,2827,1,1,0
0,0,1,0,260,754,6,1468,333,5821,5958,6110,5630,6110,1,1,1,0
0,0,1,0,109,277,5,4664,8767,5822,5959,6111,5631,6111,2828,1,1,0
0,1,1,0,115,1054,2,13726,7782,5823,5960,6112,5632,6112,1,1,1,0
1,0,1,0,664,897,28,1982,3809,3823,5961,6113,5633,6113,1,1,1,0
0,0,1,1,258,445,0,4930,1439,5824,5962,6114,5634,6114,1,1,1,0
0,1,1,0,933,661,9,32327,15997,5825,5963,6115,5635,6115,1,1,1,0
0,1,0,0,567,868,16,7242,5126,5826,5964,6116,5636,6116,1,1,1,0
0,0,0,0,651,2144,15,11551,1046,5827,5965,6117,5637,6117,2829,1,1,0
0,0,1,0,780,2060,42,4651,5039,5828,5966,6118,5638,6118,2830,1,1,0
0,0,0,0,13375,590,194,17182,8239,5828,5967,6119,5639,6119,2831,1,1,0
1,1,1,0,66729,596,347,2080,9517,5829,5968,6120,5640,6120,2832,1,1,0
0,1,0,0,28995,27407,529,3290,111075,5830,5969,6121,5641,6121,2833,1,1,0
0,0,1,0,660,855,47,2605,14205,5831,5970,6122,5642,6122,1,1,1,0
0,1,1,1,403,310,14,369,331,5832,5971,6123,5643,6123,2834,1,1,0
0,1,0,0,79,484,0,10986,5339,5833,5972,6124,5644,6124,2835,1,1,0
0,1,1,1,41,61,0,1574,227,5834,5973,6125,5,6125,1,1,1,0
1,1,1,1,11127,9811,146,4940,7856,5834,5974,6126,5645,6126,2836,1,1,0
0,0,1,1,186,577,2,11529,1873,5835,5975,6127,5646,6127,1,1,1,0
0,1,1,0,168,71,2,386,14927,5836,5976,6128,5647,6128,1,1,1,0
1,0,1,1,790,298,10,5122,1122,5837,5977,6129,5648,6129,1,1,1,0
0,0,1,0,549,379,11,1875,48361,5838,5978,6130,5649,6130,1,1,1,0
0,0,1,0,3748,671,77,4377,2575,5839,5979,6131,5650,6131,2837,1,1,0
0,1,0,0,440,1456,12,6933,1877,5840,5980,6132,5651,6132,2838,1,1,0
0,1,1,1,468,583,3,77220,8121,5841,5981,6133,5652,6133,2839,1,1,0
0,1,0,0,748,162,7,14109,15022,5842,5982,6134,5653,6134,1,1,1,0
0,1,1,0,7475,7245,43,16216,12958,5843,5983,6135,5654,6135,2840,1,1,0
0,0,1,1,50,598,3,8291,688,5844,5984,6136,5655,6136,2841,1,1,0
0,1,1,1,348,1046,12,20951,1737,5845,5985,6137,5656,6137,247,1,1,0
0,0,0,0,71,75,1,40,425,5846,5986,6138,5657,6138,2842,1,1,0
0,1,0,0,1163,985,71,47041,6664,5847,5987,6139,5658,6139,2843,1,1,0
0,0,1,0,33,80,1,100,427,5848,3970,6140,5659,6140,1,1,1,0
0,1,1,0,2775,720,33,18653,8898,5849,5988,6141,5660,6141,2844,1,1,0
0,0,1,1,100,161,2,35739,5073,5850,5989,6142,5661,6142,1,1,1,0
0,1,1,1,2457,2379,89,1150,4000,5851,5990,6143,5662,6143,2845,1,1,0
0,0,1,1,513,466,9,3803,4410,5852,5991,6144,5663,6144,1,1,1,0
0,1,0,0,164,197,0,2124,1607,5853,5992,6145,5664,6145,1,1,1,0
0,1,0,0,93,307,0,2678,3807,5854,5993,6146,5665,6146,1,1,1,0
0,1,0,0,1185,684,7,1833,3357,5855,5994,6147,5666,6147,2846,1,1,0
0,0,1,1,809,731,24,2191,1448,5856,5995,6148,5667,6148,2847,1,1,0
0,0,0,0,1313,407,10,24834,13998,5857,5996,6149,5668,6149,1,1,1,0
0,1,1,0,829,1186,28,8740,42130,5858,5997,6150,5669,6150,1,1,1,0
0,1,1,1,264,167,14,30,942,5859,5998,6151,5670,6151,1,1,1,0
0,1,0,0,294,311,18,86166,69917,5860,5999,6152,5671,6152,1,1,1,0
0,0,1,0,424,1315,35,17490,12478,5861,6000,6153,5672,6153,2848,1,1,0
0,1,1,0,621,988,57,16797,63196,5862,6001,6154,5673,6154,1,1,1,0
0,1,1,0,159,264,1,324,3301,5863,6002,6155,5674,6155,1,1,1,0
0,0,1,1,66,415,0,4046,251,2355,6003,6156,5,6156,1,1,1,0
0,1,1,0,1956,1786,76,33293,24522,2357,6004,6157,5675,6157,1,1,1,0
1,1,1,0,17696,1629,302,23327,22724,5864,6005,6158,5676,6158,1,1,1,0
1,1,1,0,3006,1898,91,2373,5290,5865,6006,6159,5677,6159,2849,1,1,0
0,1,1,0,200,383,5,36237,12506,5866,6007,6160,5678,6160,2850,1,1,0
0,0,1,0,1357,1197,10,78866,85247,5867,6008,6161,5679,6161,2851,1,1,0
1,1,1,0,5754,2398,179,17072,34477,2362,6009,6162,5680,6162,2852,1,1,0
0,0,1,1,38,468,3,7,18,5868,6010,6163,5,6163,1,1,1,0
0,0,1,1,3972,3816,66,26765,11974,5869,6011,6164,5681,6164,2853,1,1,0
1,0,1,0,235182,1221,3831,10159,22468,5870,6012,6165,5682,6165,2854,1,1,0
0,1,1,1,634,334,3,12836,48236,5871,6013,6166,5683,6166,1,1,1,0
0,0,0,0,37,57,0,9216,3729,5872,6014,6167,5684,6167,1,1,1,0
0,1,0,0,1977,484,21,10128,11541,5873,6015,6168,5685,6168,1,1,1,0
0,1,1,1,38,133,0,4181,929,5874,6016,6169,5,6169,1,1,1,0
0,0,1,0,405,469,7,20392,9396,5875,6017,6170,5686,6170,1,1,1,0
0,0,1,0,554,966,41,46623,35508,5876,6018,6171,5687,6171,2855,1,1,0
0,1,1,0,560,1100,4,16459,14751,5877,6019,6172,5688,6172,2856,1,1,0
0,0,1,1,39,139,0,656,436,5878,6020,6173,5689,6173,1,1,1,0
0,0,0,0,360,797,7,824,940,2380,6021,6174,5690,6174,2857,1,1,0
0,0,1,0,2509,750,52,11017,6139,2382,6022,6175,5691,6175,2858,1,1,0
0,0,1,1,15,54,0,42,143,5879,6023,6176,5,6176,1,1,1,0
0,0,0,0,455,566,0,78253,19096,5880,6024,6177,5692,6177,1,1,1,0
0,0,1,1,20,308,1,55,387,5881,1107,6178,5,6178,1,1,1,0
1,1,1,0,393969,304,1112,2385,7675,5882,6025,6179,5693,6179,2859,1,1,0
1,0,1,1,276040,242,1822,3692,1671,5883,6026,6180,5694,6180,1,1,1,0
0,1,0,0,495,618,8,12855,2325,5884,6027,6181,5695,6181,2860,1,1,0
0,1,1,0,1581,951,23,16478,36120,5885,6028,6182,5696,6182,2861,1,1,0
0,0,1,0,538,1034,8,19752,24300,5886,6029,6183,5697,6183,2862,1,1,0
0,1,1,0,317,87,26,0,3899,5887,6030,6184,5698,6184,2863,1,1,0
0,1,1,1,584,511,1,9909,13208,5888,6031,6185,5699,6185,1,1,1,0
0,0,0,0,434,1746,8,19940,15145,5889,6032,6186,5700,6186,1,1,1,0
0,1,1,0,95,322,2,14172,4010,5890,6033,6187,5701,6187,1,1,1,0
0,0,1,1,99,316,4,13,39,5891,6034,6188,5702,6188,2864,1,1,0
0,0,1,1,1614,2612,44,1035,2652,5892,6035,6189,5703,6189,2865,1,1,0
0,1,0,0,3406,1890,63,40266,113825,5893,6036,6190,5704,6190,2866,1,1,0
0,1,0,0,4502,337,41,895,947,5894,6037,6191,5705,6191,2867,1,1,0
0,0,1,0,651,609,4,13681,27902,5895,6038,6192,5706,6192,2099,1,1,0
0,1,1,1,5157,5411,5,13441,6590,5896,6039,6193,5707,6193,1,1,1,0
0,1,1,0,496,399,2,11333,37696,5897,6040,6194,5708,6194,1,1,1,0
0,0,1,0,110,610,0,145,239,5898,6041,6195,5709,6195,1,1,1,0
0,1,1,0,1721,1517,28,25862,5967,5899,6042,6196,5710,6196,2868,1,1,0
0,1,1,0,400,813,49,719,1391,2404,6043,6197,5711,6197,2869,1,1,0
0,0,1,1,12,97,0,282,175,5900,6044,6198,5712,6198,1,1,1,0
0,1,1,1,135,708,14,23907,9755,5901,6045,6199,5713,6199,2870,1,1,0
0,0,1,1,20,46,0,36,22,5902,6046,6200,5714,6200,1,1,1,0
0,1,0,0,241,274,23,1239,95,5903,6047,6201,5715,6201,1,1,1,0
0,1,1,1,576,303,11,12080,2209,5904,6048,6202,5716,6202,247,1,1,0
0,1,0,0,895,2888,20,6936,10630,5905,6049,6203,5717,6203,2871,1,1,0
0,1,1,0,20,210,0,431,316,5906,6050,6204,5718,6204,1,1,1,0
0,1,0,0,108,198,0,4422,1903,5907,6051,6205,5719,6205,1,1,1,0
1,1,1,0,17286,1766,272,2023,5791,5908,6052,6206,5720,6206,2872,1,1,0
0,0,0,0,301,364,13,1736,1484,5909,6053,6207,5721,6207,2873,1,1,0
0,1,1,0,2365,421,183,3588,15776,5910,6054,6208,5722,6208,2874,1,1,0
0,1,1,0,23,212,2,267,480,5911,6055,6209,5,6209,1,1,1,0
0,0,0,0,54,141,0,39207,10140,2419,6056,6210,5723,6210,1,1,1,0
0,0,1,1,27,299,0,9246,1870,5912,6057,6211,5,6211,1,1,1,0
0,0,1,0,177,416,0,55342,2184,5913,6058,6212,5,6212,1,1,1,0
0,0,0,0,1046,2105,51,2131,12095,5914,6059,6213,5724,6213,2875,1,1,0
0,1,1,0,690,616,5,4432,27405,5915,6060,6214,5,6214,1,1,1,0
0,1,1,1,70,246,3,478,243,5916,6061,6215,5725,6215,2876,1,1,0
0,0,0,0,409,1403,19,2351,1214,2430,6062,6216,5726,6216,2877,1,1,0
0,0,0,0,24,136,0,2783,349,5917,6063,6217,5,6217,1,1,1,0
0,1,1,0,17901,5234,143,49059,117761,5918,62,6218,5727,6218,2878,1,1,0
0,1,1,1,7405,157,59,9262,10306,5919,6064,6219,5728,6219,2879,1,1,0
0,1,1,1,9423,8725,4,28542,17741,5920,6065,6220,5729,6220,1,1,1,0
0,1,1,0,1839,1156,4,13126,24412,5921,6066,6221,5730,6221,1,1,1,0
0,0,1,0,305,259,21,2799,7394,2435,6067,6222,5731,6222,2880,1,1,0
0,1,1,1,2187,2062,18,9311,10167,5922,6068,6223,5732,6223,2881,1,1,0
0,0,0,0,9,19,0,44,45,5923,6069,6224,5733,6224,1,1,1,0
0,1,1,1,73,285,1,1403,280,5924,6070,6225,5734,6225,1,1,1,0
0,1,0,0,379,396,16,7008,3213,5925,6071,6226,5735,6226,1,1,1,0
0,1,1,1,139,475,1,8046,4633,5926,6072,6227,5736,6227,1,1,1,0
0,1,0,0,553,1135,13,40681,6944,2446,6073,6228,5737,6228,1,1,1,0
0,1,0,0,5229,393,9,14214,15603,2451,6074,6229,5738,6229,2882,1,1,0
0,1,1,0,525,407,17,2226,10418,5927,6075,6230,5739,6230,2883,1,1,0
0,1,1,0,296,592,38,963,4942,5928,6076,6231,5740,6231,2884,1,1,0
0,1,1,1,50,73,0,3207,6589,5929,6077,6232,5741,6232,2885,1,1,0
0,1,1,0,57,168,1,684,3884,5930,6078,6233,5742,6233,1,1,1,0
0,1,1,0,1424,623,6,6088,27435,5931,6079,6234,5743,6234,1,1,1,0
0,1,1,1,76,87,1,2363,1602,5932,6080,6235,5744,6235,1,1,1,0
0,1,1,0,601,1334,24,13738,3008,2461,6081,6236,5745,6236,2886,1,1,0
0,0,0,0,43225,249,401,3490,11032,5933,6082,6237,5746,6237,2887,1,1,0
0,1,0,0,997,994,36,15071,12235,5934,6083,6238,5747,6238,2888,1,1,0
0,0,1,0,7312,1245,343,33013,54648,5935,6084,6239,5748,6239,2889,1,1,0
0,0,0,0,15370,13841,8,110280,14699,5936,6085,6240,5749,6240,2890,1,1,0
0,1,1,0,1293,852,43,151099,47256,5937,6086,6241,5750,6241,2891,1,1,0
0,0,1,1,739,854,1,9699,7968,5938,6087,6242,5751,6242,1,1,1,0
0,1,1,0,371,347,10,36,7267,5939,6088,6243,5752,6243,1,1,1,0
0,0,1,1,948,917,18,231,964,5940,6089,6244,5753,6244,2892,1,1,0
0,1,1,1,99,292,0,390,1327,5941,6090,6245,5754,6245,1,1,1,0
0,1,1,0,1125,437,18,2874,8637,5942,6091,6246,5755,6246,2893,1,1,0
0,0,1,1,38,254,0,41,45,5943,6092,6247,5756,6247,2894,1,1,0
0,0,0,0,2754,561,100,31342,6598,5944,6093,6248,5757,6248,2895,1,1,0
1,0,1,0,615546,452,3568,20160,35969,5945,6094,6249,5758,6249,2896,1,1,0
0,1,1,1,92,53,0,3480,1888,5946,6095,6250,5,6250,1,1,1,0
0,0,1,1,74,101,1,8,595,2489,6096,6251,5759,6251,2897,1,1,0
0,1,1,0,78664,635,331,36085,11075,5947,6097,6252,5760,6252,2898,1,1,0
0,0,0,0,240,412,3,39621,29604,5948,6098,6253,5761,6253,2899,1,1,0
0,1,1,0,54,78,3,2000,2096,5949,6099,6254,5,6254,1,1,1,0
0,1,1,1,34,51,1,2456,1783,5950,946,6255,5762,6255,1,1,1,0
0,1,0,0,4842,275,10,11551,2968,5951,6100,6256,5763,6256,2900,1,1,0
0,0,1,0,139,101,8,224,2250,5952,6101,6257,5764,6257,1,1,1,0
0,1,0,0,547,1760,4,21022,63917,5953,6102,6258,5765,6258,1,1,1,0
0,0,1,1,311,190,0,2409,3388,5954,6103,6259,5766,6259,1,1,1,0
0,0,1,1,4,99,0,6,6,5955,6104,6260,5,6260,1,1,1,0
0,1,1,0,7745,719,85,6024,9394,5956,6105,6261,5767,6261,2901,1,1,0
0,0,0,0,421,397,16,51909,9704,5957,6106,6262,5768,6262,1,1,1,0
0,0,1,1,28,130,1,647,243,5957,6107,6263,5769,6263,1,1,1,0
0,0,1,1,56,240,3,5049,2235,5958,6108,6264,5770,6264,1,1,1,0
0,1,1,0,6034,5374,75,48887,93169,5959,6109,6265,5771,6265,2902,1,1,0
0,1,1,0,1595,834,50,9249,4365,5960,6110,6266,5772,6266,1,1,1,0
0,1,0,0,20,86,0,3814,2012,5961,6111,6267,5773,6267,1,1,1,0
0,1,1,0,291,1043,15,45495,8660,5962,6112,6268,5774,6268,1,1,1,0
0,1,1,0,2669,4991,66,154321,64990,5963,109,6269,5775,6269,2903,1,1,0
0,0,1,1,66,196,0,8012,598,5964,6113,6270,5776,6270,1,1,1,0
0,1,0,0,326,164,3,8029,9800,5965,6114,6271,5777,6271,1,1,1,0
0,0,1,0,640,2450,53,20480,29882,5966,6115,6272,5778,6272,1,1,1,0
0,0,1,1,34,47,0,1034,48,2517,6116,6273,5,6273,1,1,1,0
0,0,1,1,4,73,0,477,117,5967,6117,6274,5779,6274,1,1,1,0
0,1,0,0,177,270,11,1639,428,5968,6118,6275,5780,6275,2904,1,1,0
1,0,0,0,293120,859,1731,24432,5912,5969,6119,6276,5781,6276,2905,1,1,0
0,0,0,0,24456,715,19,7667,971,5970,6120,6277,5782,6277,2906,1,1,0
0,1,1,0,3114,4684,138,7809,8129,5971,6121,6278,5783,6278,2907,1,1,0
0,0,1,0,16620,10484,8,139754,138543,2523,6122,6279,5784,6279,2908,1,1,0
0,0,1,1,969,71,1,1485,119,5972,6123,6280,5,6280,1,1,1,0
0,0,1,0,1475,1140,69,53849,16785,5973,6124,6281,5785,6281,1,1,1,0
0,0,1,1,306,92,1,3269,1696,5974,6125,6282,5786,6282,1,1,1,0
0,1,0,0,1299,204,15,62197,37305,5975,6126,6283,5787,6283,2909,1,1,0
0,0,1,0,198,695,1,1599,7161,5976,6127,6284,5788,6284,1,1,1,0
0,1,0,0,285,398,4,6690,6746,5977,6128,6285,5789,6285,2910,1,1,0
0,1,0,0,3484,4655,42,27575,11172,5978,6129,6286,5790,6286,1,1,1,0
0,0,1,1,20,127,0,31,175,5978,6130,6287,5,6287,1,1,1,0
0,0,1,1,206,517,1,5506,1845,5979,6131,6288,5791,6288,1,1,1,0
0,1,1,0,465,366,16,10974,10837,5980,6132,6289,5792,6289,2911,1,1,0
0,1,1,1,541,546,2,11138,12723,5981,6133,6290,5793,6290,2912,1,1,0
0,0,0,0,17,104,1,111,139,5982,6134,6291,5794,6291,2913,1,1,0
1,1,1,0,116939,1293,1150,25182,25697,5983,6135,6292,5795,6292,2914,1,1,0
0,0,1,0,429,368,9,8251,24034,5984,6136,6293,5796,6293,1,1,1,0
0,1,0,0,129,118,2,13546,9077,5985,6137,6294,5797,6294,2915,1,1,0
0,1,1,0,655,535,19,6839,6737,5986,6138,6295,5798,6295,2916,1,1,0
0,0,1,1,94,307,0,5566,1538,5987,6139,6296,5799,6296,1,1,1,0
0,1,1,1,867,2113,4,39075,3181,5988,6140,6297,5800,6297,1,1,1,0
0,0,0,0,38,103,1,201,120,5989,6141,6298,5801,6298,1,1,1,0
0,1,0,0,935,101,23,1957,2079,5990,6142,6299,5802,6299,2917,1,1,0
0,0,1,1,30,347,0,551,69,5991,6143,6300,5803,6300,1,1,1,0
0,1,1,0,497,339,9,11845,5196,5992,6144,6301,5804,6301,1,1,1,0
0,1,1,0,717,1143,11,55636,31714,5993,6145,6302,5805,6302,2918,1,1,0
0,0,1,0,115,1373,2,3774,738,5994,6146,6303,5806,6303,2919,1,1,0
0,0,1,1,30,136,0,222,219,5995,6147,6304,5807,6304,2920,1,1,0
0,0,1,0,144,373,3,2718,4884,2549,6148,6305,5,6305,1,1,1,0
1,1,1,0,12006,1155,266,12457,10944,2552,6149,6306,5808,6306,2921,1,1,0
0,1,1,0,3071,683,69,3428,12752,5996,6150,6307,5809,6307,2922,1,1,0
0,1,1,1,897,642,277,442,11619,5997,6151,6308,5810,6308,2923,1,1,0
0,0,1,1,69,81,0,915,438,2557,6152,6309,5811,6309,1,1,1,0
0,1,1,0,309,454,8,12053,7677,5998,6153,6310,5812,6310,2924,1,1,0
0,1,1,0,1227,579,25,50601,101482,5999,6154,6311,5813,6311,1,1,1,0
0,1,1,0,516,611,24,89,12006,6000,6155,6312,5814,6312,2925,1,1,0
0,0,0,0,271,833,6,6302,17432,2858,6156,6313,5815,6313,1,1,1,0
0,1,1,0,273,230,8,44180,22306,6001,6157,6314,5,6314,2926,1,1,0
0,0,1,0,919,547,7,9538,486,2561,6158,6315,5816,6315,2927,1,1,0
0,1,1,0,355,1123,4,21132,9557,6002,6159,6316,5817,6316,2928,1,1,0
0,1,1,0,526,3052,7,46313,14853,6003,6160,6317,5818,6317,1,1,1,0
0,1,1,1,943,4784,66,213143,230958,2567,6161,6318,5,6318,1,1,1,0
0,1,0,0,702,2032,44,22855,1243,6004,6162,6319,5819,6319,2929,1,1,0
0,1,1,1,265,1102,18,81878,5086,2572,6163,6320,5820,6320,1,1,1,0
0,1,1,0,3944,1222,141,3466,5891,6005,6164,6321,5821,6321,2930,1,1,0
0,1,1,0,221,582,14,357,7629,6006,6165,6322,5822,6322,2931,1,1,0
0,0,1,0,7,55,0,161,156,6007,6166,6323,5823,6323,1,1,1,0
0,1,1,0,1387,1190,151,25111,13666,6008,6167,6324,5824,6324,2932,1,1,0
0,0,0,0,40,104,0,5485,1906,6009,6168,6325,5825,6325,2933,1,1,0
0,1,1,1,4050,4924,3,5657,5703,6010,6169,6326,5826,6326,1,1,1,0
0,1,1,0,552,166,12,11045,12612,6011,6170,6327,5827,6327,2934,1,1,0
0,0,1,0,133,308,0,1108,1572,6012,6171,6328,5828,6328,2935,1,1,0
0,1,1,0,1499,2202,55,26400,20416,6013,6172,6329,5829,6329,2936,1,1,0
0,0,1,0,292,217,0,23419,10688,6014,6173,6330,5830,6330,1,1,1,0
0,0,1,0,264,212,7,34036,59334,2593,6174,6331,5831,6331,2937,1,1,0
0,0,1,0,14,30,1,30,61,6015,6175,6332,5832,6332,1,1,1,0
0,0,1,1,39,163,0,1763,326,6016,6176,6333,5833,6333,1,1,1,0
0,1,1,1,293,144,7,678,3721,6017,6177,6334,5834,6334,1,1,1,0
0,0,0,0,4186,3858,346,8416,21990,6018,6178,6335,5835,6335,2938,1,1,0
0,0,0,0,57,159,2,316,691,6019,6179,6336,5836,6336,1,1,1,0
0,1,1,0,221,761,2,12204,10396,6020,6180,6337,5837,6337,1,1,1,0
0,1,1,1,5242,96,15,3568,4977,6021,6181,6338,5838,6338,1,11,1,0
0,0,1,1,91,108,0,14450,366,6022,6182,6339,5,6339,1,1,1,0
0,1,0,0,72,238,1,1864,520,6023,6183,6340,5,6340,1,1,1,0
0,0,0,0,81,65,1,5946,2896,6024,6137,6341,5839,6341,2939,1,1,0
0,1,1,0,355,734,27,8397,2938,6025,6184,6342,5840,6342,1,1,1,0
0,0,1,0,303,1342,7,13592,5828,6026,6185,6343,5841,6343,2940,1,1,0
0,0,1,0,167,984,5,32072,3171,6027,6186,6344,5842,6344,1,1,1,0
0,1,1,0,4888,962,186,5100,12003,6027,6187,6345,5843,6345,2941,1,1,0
0,1,0,0,178,185,5,10662,25017,6028,6188,6346,5844,6346,1,1,1,0
0,0,1,1,35,120,0,2119,461,6029,6189,6347,5845,6347,1,1,1,0
0,1,1,1,134,729,3,1564,1920,6030,6190,6348,5846,6348,1,1,1,0
0,0,1,1,261,239,1,23424,9640,6030,6191,6349,5847,6349,1,1,1,0
0,0,1,1,621,554,2,11098,2460,6031,6192,6350,5848,6350,1,1,1,0
0,1,1,0,784,798,6,12310,52288,2621,6193,6351,5849,6351,1,1,1,0
0,0,0,0,27535,20316,20,44551,17837,2631,6194,6352,5850,6352,2942,1,1,0
0,1,1,0,3380,758,21,129797,76696,6032,6195,6353,5851,6353,1,1,1,0
0,1,0,0,1054,908,50,214,23514,6033,6196,6354,5852,6354,2943,1,1,0
0,0,0,0,32,287,0,1336,97,6034,6197,6355,5853,6355,2944,1,1,0
0,0,1,1,10,83,0,983,397,6035,6198,6356,5,6356,1,1,1,0
1,1,1,0,2824,1115,53,1574,5185,6036,6199,6357,5854,6357,2945,1,1,0
0,0,0,0,42,157,0,48,147,357,6200,6358,5,6358,2946,1,1,0
0,0,1,1,10,81,0,15,3,6037,6201,6359,5855,6359,2947,1,1,0
0,1,0,0,2,27,0,156,42,6038,6202,6360,5856,6360,2948,1,1,0
0,0,0,0,394,757,23,4294,1426,6039,6203,6361,5857,6361,2949,1,1,0
0,0,1,1,7,101,0,12,9,6040,6204,6362,5858,6362,1,1,1,0
0,0,0,0,37,44,0,331,43,6041,6205,6363,5859,6363,1,1,1,0
0,1,1,1,88,291,1,13782,1680,6042,6206,6364,5860,6364,1,1,1,0
0,1,0,0,25186,9438,168,121776,12543,6043,6207,6365,5861,6365,2950,1,1,0
0,1,1,0,69,99,4,724,264,6044,6208,6366,5862,6366,2951,1,1,0
0,0,1,0,130,907,6,54,36519,6045,6209,6367,5863,6367,1,1,1,0
0,1,1,0,117,276,3,2569,3411,2643,6210,6368,5,6368,1,1,1,0
0,1,0,0,958,523,12,10437,14417,6046,6211,6369,5864,6369,2952,1,1,0
0,0,1,1,23,86,0,3114,3803,6047,6212,6370,5865,6370,2953,1,1,0
0,0,1,1,30,326,1,7074,1308,6048,6213,6371,5866,6371,1,1,1,0
0,1,1,1,33,23,3,1993,5044,6049,6214,6372,5,6372,1,1,1,0
1,1,1,0,67857,4021,550,8199,8025,6050,6215,6373,5867,6373,2954,1,1,0
0,0,1,1,823,2545,35,145922,45694,6051,6216,6374,5868,6374,1,1,1,0
0,1,0,0,543,999,10,32392,14022,6052,6217,6375,5869,6375,1,1,1,0
0,1,1,0,314,234,70,71968,84954,6053,6218,6376,5870,6376,2955,1,1,0
0,1,1,1,1033,5003,12,4709,3183,6054,6219,6377,5871,6377,2956,1,1,0
0,0,1,1,155,213,2,6416,11573,6055,6220,6378,5872,6378,2957,1,1,0
0,1,1,0,627,369,5,26824,39768,6056,6221,6379,5873,6379,1,1,1,0
0,0,0,0,65,490,1,5133,1409,6057,6222,6380,5874,6380,1,1,1,0
0,0,1,1,25,194,0,1354,72,6058,6223,6381,5875,6381,1,1,1,0
1,1,1,0,4536,908,96,21173,16824,6059,6224,6382,5876,6382,2958,1,1,0
0,0,0,0,90,74,1,61844,5627,6060,6225,6383,5877,6383,1,1,1,0
0,0,0,0,373,468,26,825,1385,6061,6226,6384,5878,6384,2959,1,1,0
0,0,0,0,52,684,0,48104,182,2661,6227,6385,5879,6385,1,1,1,0
0,1,1,0,767,535,16,751,626,6062,6228,6386,5880,6386,1,1,1,0
0,0,0,0,261,626,4,16935,6708,6063,6229,6387,5881,6387,1,1,1,0
0,1,1,0,2421,845,66,14929,13272,6064,6230,6388,5882,6388,2960,1,1,0
0,0,1,0,237,896,5,11679,3337,6065,6231,6389,5883,6389,1,1,1,0
0,1,1,0,638,395,8,4778,6486,6066,6232,6390,5884,6390,1,1,1,0
0,1,1,0,222,568,0,3271,1197,6067,6233,6391,5885,6391,1,1,1,0
0,0,1,0,458,355,28,439,16214,6067,6234,6392,5886,6392,2961,1,1,0
0,1,1,0,864,134,15,63890,31505,6068,6235,6393,5887,6393,2962,1,1,0
0,1,1,1,737,1015,19,1700,2046,6069,6236,6394,5888,6394,2963,1,1,0
1,0,1,0,63633,488,763,1779,9386,6070,6237,6395,5889,6395,2964,1,1,0
0,1,1,0,391,215,30,18833,115955,6071,6238,6396,5890,6396,1,1,1,0
0,0,0,0,232,209,0,2502,3445,6072,6239,6397,5891,6397,1,1,1,0
0,1,0,0,25011,11301,206,10558,11965,6073,6240,6398,5892,6398,2965,1,1,0
0,0,1,1,0,3,0,0,1,6074,6241,6399,5893,6399,1,1,1,0
0,0,1,1,44,163,1,47,232,6075,6242,6400,5,6400,1,1,1,0
0,1,1,1,154,343,3,19372,2212,6076,1253,6401,5894,6401,1,1,1,0
0,1,0,0,258,1433,5,25270,7413,2682,6243,6402,5895,6402,1,1,1,0
0,0,1,0,80,305,4,490,896,6077,6244,6403,5896,6403,2966,1,1,0
0,1,1,0,353,610,4,7964,2551,6078,6245,6404,5897,6404,2967,1,1,0
0,1,1,1,314,453,8,136626,16195,6079,6246,6405,5,6405,1,1,1,0
0,0,1,1,543,18,2,16,44,6080,6247,6406,5898,6406,1,1,1,0
0,1,1,0,625,216,9,10330,18633,6081,6248,6407,5899,6407,2968,1,1,0
0,0,1,1,73,285,0,12534,314,6082,6249,6408,5,6408,1,1,1,0
0,0,1,0,518,133,14,19604,10557,6083,6250,6409,5900,6409,1,1,1,0
0,1,1,1,50,140,1,12490,1908,6084,6251,6410,5901,6410,1,1,1,0
0,1,1,1,2921,3193,20,47217,21153,6085,6252,6411,5902,6411,1,1,1,0
0,0,1,0,205,361,5,1474,1789,2696,6253,6412,5903,6412,1,1,1,0
0,0,0,0,205,837,7,44310,5551,6086,6254,6413,5904,6413,1,1,1,0
